Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name,Sales,Quantity,Discount,Profit
CA-2024-100398,2024-09-08,2024-09-15,Same Day,CUST-3384,Juan Perez,Home Office,Peru,Arequipa,,37885,East,PROD-1809,Technology,Accessories,Accessories 204,6167.34,7,0.26,-651.58
CA-2022-100399,2022-06-20,2022-06-21,Standard Class,CUST-9071,Sara Lopez,Consumer,Canada,Toronto,,25540,South,PROD-5261,Technology,Phones,Phones 550,5891.36,8,0.12,89.85
CA-2023-100400,2023-07-31,2023-08-05,Same Day,CUST-9593,Alejandro Robles,Corporate,United States,Chicago,,47381,Central,PROD-1974,Technology,Accessories,Accessories 224,2239.4,9,0.13,96.58
CA-2022-100401,2022-08-29,2022-09-02,Standard Class,CUST-7839,Maria Garcia,Home Office,Brazil,Rio de Janeiro,,57098,West,PROD-9795,Office Supplies,Binders,Binders 582,64.72,4,0.06,3.97
CA-2023-100402,2023-07-07,2023-07-12,Second Class,CUST-5134,David Charry,Consumer,Chile,Valparaíso,,25690,South,PROD-7833,Technology,Phones,Phones 162,756.83,4,0.03,281.09
CA-2022-100403,2022-04-26,2022-04-29,Standard Class,CUST-2067,David Charry,Corporate,Chile,Concepción,,71597,South,PROD-5223,Office Supplies,Storage,Storage 876,29.7,6,0.13,5.66
CA-2020-100404,2020-06-05,2020-06-09,Same Day,CUST-6791,Alejandro Robles,Consumer,Peru,Cusco,,27221,Central,PROD-9073,Office Supplies,Paper,Paper 267,16.63,1,0.45,-8.1
CA-2021-100405,2021-02-24,2021-02-27,First Class,CUST-7642,Maria Garcia,Home Office,Chile,Concepción,,53310,North,PROD-4391,Furniture,Chairs,Chairs 83,4758.34,9,0.11,776.58
CA-2023-100406,2023-09-19,2023-09-20,First Class,CUST-3870,David Charry,Consumer,Mexico,Guadalajara,,55591,West,PROD-1292,Office Supplies,Paper,Paper 628,86.46,6,0.18,0.86
CA-2023-100407,2023-04-02,2023-04-03,Same Day,CUST-5542,Juan Perez,Consumer,Canada,Vancouver,,78827,Central,PROD-4523,Technology,Phones,Phones 740,6102.17,7,0.08,1953.82
CA-2020-100408,2020-12-13,2020-12-17,Same Day,CUST-1028,Sara Lopez,Consumer,Peru,Lima,,52406,Central,PROD-9897,Office Supplies,Binders,Binders 16,190.1,9,0.05,37.79
CA-2022-100409,2022-05-17,2022-05-21,First Class,CUST-1572,Luisa Morales,Consumer,Canada,Vancouver,,79586,West,PROD-8705,Furniture,Bookcases,Bookcases 583,3155.91,5,0.21,-350.97
CA-2023-100410,2023-07-22,2023-07-28,Second Class,CUST-4808,Juan Perez,Corporate,Spain,Madrid,,37250,East,PROD-6246,Office Supplies,Paper,Paper 193,24.01,6,0.28,-1.19
CA-2019-100411,2019-01-02,2019-01-07,First Class,CUST-1604,Luisa Morales,Consumer,Canada,Montreal,,17065,East,PROD-3979,Furniture,Bookcases,Bookcases 997,883.17,6,0.2,-15.35
CA-2022-100412,2022-05-29,2022-06-04,Same Day,CUST-5086,Manuela Granados,Home Office,Spain,Madrid,,99766,West,PROD-1665,Office Supplies,Storage,Storage 951,162.06,5,0.13,13.63
CA-2022-100413,2022-03-21,2022-03-26,First Class,CUST-8233,Alejandro Robles,Corporate,United States,New York,,56715,North,PROD-2102,Technology,Copiers,Copiers 598,2847.73,4,0.09,348.5
CA-2021-100414,2021-05-10,2021-05-16,First Class,CUST-5798,Juan Perez,Home Office,Colombia,Medellín,,72619,East,PROD-7605,Furniture,Tables,Tables 12,663.78,2,0.16,24.87
CA-2023-100415,2023-10-27,2023-10-30,First Class,CUST-5311,Manuela Granados,Corporate,Canada,Vancouver,,85930,East,PROD-3934,Furniture,Tables,Tables 23,353.21,1,0.12,13.82
CA-2022-100416,2022-08-12,2022-08-16,Second Class,CUST-9444,Maria Garcia,Home Office,Spain,Valencia,,23026,West,PROD-6061,Furniture,Tables,Tables 246,1348.98,9,0.42,-552.71
CA-2024-100417,2024-03-19,2024-03-20,First Class,CUST-6920,Juan Perez,Consumer,Brazil,Brasília,,87224,East,PROD-6260,Furniture,Bookcases,Bookcases 146,649.14,1,0.03,219.82
CA-2023-100418,2023-12-15,2023-12-20,First Class,CUST-2079,Alejandro Robles,Home Office,Peru,Lima,,89468,East,PROD-6322,Furniture,Furnishings,Furnishings 783,2250.58,8,0.13,314.62
CA-2023-100419,2023-12-17,2023-12-22,Second Class,CUST-7227,Luisa Morales,Corporate,United States,New York,,57013,South,PROD-8833,Office Supplies,Art,Art 839,45.22,4,0.13,7.35
CA-2021-100420,2021-05-25,2021-05-26,First Class,CUST-1789,David Charry,Corporate,Chile,Santiago,,44077,North,PROD-4475,Furniture,Furnishings,Furnishings 82,1407.59,5,0.04,381.81
CA-2024-100421,2024-09-24,2024-09-30,Second Class,CUST-1421,Luisa Morales,Home Office,Peru,Lima,,60986,South,PROD-1946,Office Supplies,Labels,Labels 163,46.86,1,0.11,1.46
CA-2024-100422,2024-04-22,2024-04-27,Same Day,CUST-7697,Carlos Ramirez,Consumer,Colombia,Bogotá,,86575,North,PROD-4933,Office Supplies,Binders,Binders 416,94.69,5,0.25,3.21
CA-2020-100423,2020-11-26,2020-12-03,Standard Class,CUST-6684,Manuela Granados,Home Office,Chile,Valparaíso,,71607,South,PROD-7499,Office Supplies,Storage,Storage 892,99.81,3,0.11,5.66
CA-2019-100424,2019-12-14,2019-12-17,Same Day,CUST-1370,Maria Garcia,Consumer,Chile,Valparaíso,,36613,South,PROD-1486,Furniture,Tables,Tables 211,1649.52,4,0.06,285.35
CA-2022-100425,2022-03-08,2022-03-12,Standard Class,CUST-2386,Manuela Granados,Home Office,Canada,Vancouver,,87400,West,PROD-2667,Office Supplies,Envelopes,Envelopes 37,144.95,5,0.18,38.67
CA-2024-100426,2024-10-12,2024-10-13,First Class,CUST-3440,Sara Lopez,Home Office,Peru,Arequipa,,26142,North,PROD-5795,Office Supplies,Art,Art 623,47.52,2,0.14,2.14
CA-2022-100427,2022-10-04,2022-10-08,Standard Class,CUST-3107,Carlos Ramirez,Corporate,Argentina,Buenos Aires,,63472,Central,PROD-8036,Furniture,Furnishings,Furnishings 817,885.63,3,0.21,-123.05
CA-2020-100428,2020-01-18,2020-01-25,First Class,CUST-8727,Manuela Granados,Home Office,Colombia,Bogotá,,73171,West,PROD-8764,Technology,Machines,Machines 28,3154.68,3,0.1,773.63
CA-2021-100429,2021-08-20,2021-08-25,Same Day,CUST-8232,Carlos Ramirez,Corporate,Spain,Madrid,,32419,South,PROD-7331,Furniture,Tables,Tables 317,1852.02,6,0.4,-394.6
CA-2022-100430,2022-06-25,2022-06-30,Second Class,CUST-9974,Luisa Morales,Home Office,Canada,Montreal,,48383,North,PROD-1539,Office Supplies,Binders,Binders 735,327.23,7,0.04,90.3
CA-2021-100431,2021-07-09,2021-07-16,Second Class,CUST-7458,David Charry,Consumer,Colombia,Bogotá,,50477,North,PROD-3756,Technology,Phones,Phones 710,99.19,1,0.44,-46.38
CA-2021-100432,2021-03-26,2021-03-27,Standard Class,CUST-4531,Sara Lopez,Corporate,Spain,Barcelona,,57965,South,PROD-1801,Technology,Machines,Machines 43,609.59,1,0.04,74.41
CA-2020-100433,2020-08-26,2020-08-29,Standard Class,CUST-7196,Carlos Ramirez,Home Office,Chile,Valparaíso,,46169,North,PROD-8083,Technology,Copiers,Copiers 520,1328.78,6,0.2,287.84
CA-2019-100434,2019-04-11,2019-04-13,First Class,CUST-7745,Juan Perez,Consumer,United States,Austin,,53516,North,PROD-5240,Office Supplies,Art,Art 275,74.45,5,0.36,-16.25
CA-2019-100435,2019-07-09,2019-07-10,Second Class,CUST-7302,Manuela Granados,Corporate,Spain,Madrid,,50931,West,PROD-8593,Technology,Copiers,Copiers 681,2223.8,3,0.04,202.22
CA-2021-100436,2021-09-29,2021-10-01,First Class,CUST-5922,Maria Garcia,Consumer,Colombia,Medellín,,23541,North,PROD-5392,Office Supplies,Labels,Labels 112,106.4,7,0.25,6.96
CA-2024-100437,2024-04-30,2024-05-07,Same Day,CUST-4621,Luisa Morales,Corporate,Argentina,Córdoba,,25248,North,PROD-5491,Furniture,Chairs,Chairs 557,3649.02,6,0.04,305.91
CA-2019-100438,2019-10-26,2019-11-01,Standard Class,CUST-9444,Juan Perez,Consumer,Spain,Barcelona,,26091,Central,PROD-9210,Office Supplies,Art,Art 712,62.88,3,0.27,11.1
CA-2024-100439,2024-02-09,2024-02-11,Standard Class,CUST-8844,Carlos Ramirez,Consumer,United States,New York,,19491,West,PROD-7111,Furniture,Furnishings,Furnishings 139,3215.9,8,0.26,65.97
CA-2023-100440,2023-08-25,2023-08-28,Standard Class,CUST-9627,Carlos Ramirez,Consumer,Mexico,Monterrey,,66131,South,PROD-5947,Office Supplies,Labels,Labels 508,64.12,3,0.11,2.17
CA-2021-100441,2021-03-07,2021-03-13,Standard Class,CUST-8024,Maria Garcia,Corporate,Spain,Barcelona,,43012,North,PROD-4148,Office Supplies,Paper,Paper 77,140.33,9,0.15,38.63
CA-2023-100442,2023-04-22,2023-04-24,Standard Class,CUST-8325,Sara Lopez,Consumer,Argentina,Rosario,,86733,West,PROD-2469,Technology,Machines,Machines 653,1672.4,2,0.15,41.34
CA-2024-100443,2024-07-17,2024-07-24,First Class,CUST-1957,Luisa Morales,Corporate,Spain,Valencia,,66565,Central,PROD-8146,Furniture,Bookcases,Bookcases 561,377.28,2,0.26,26.59
CA-2023-100444,2023-06-25,2023-07-01,First Class,CUST-6390,Luisa Morales,Consumer,Peru,Cusco,,18749,West,PROD-5083,Furniture,Tables,Tables 746,466.59,1,0.4,-96.67
CA-2021-100445,2021-09-26,2021-10-03,Second Class,CUST-9853,Juan Perez,Home Office,Canada,Toronto,,42583,South,PROD-8187,Technology,Phones,Phones 33,1970.6,6,0.15,112.01
CA-2020-100446,2020-08-27,2020-08-29,Second Class,CUST-6902,Luisa Morales,Corporate,Spain,Madrid,,31605,South,PROD-3709,Office Supplies,Envelopes,Envelopes 131,389.13,9,0.15,-15.6
CA-2019-100447,2019-01-23,2019-01-30,First Class,CUST-2648,Juan Perez,Corporate,Chile,Valparaíso,,39047,Central,PROD-5228,Furniture,Bookcases,Bookcases 583,4042.04,6,0.1,1095.7
CA-2020-100448,2020-03-12,2020-03-15,First Class,CUST-1012,Juan Perez,Consumer,Peru,Cusco,,17219,East,PROD-6938,Technology,Phones,Phones 832,1861.37,3,0.25,345.15
CA-2023-100449,2023-10-08,2023-10-10,Second Class,CUST-5512,Juan Perez,Corporate,Peru,Lima,,97794,East,PROD-5759,Technology,Phones,Phones 420,992.04,1,0.14,-40.71
CA-2021-100450,2021-06-15,2021-06-17,First Class,CUST-4923,David Charry,Consumer,Brazil,Rio de Janeiro,,15912,Central,PROD-9459,Furniture,Bookcases,Bookcases 405,1793.53,9,0.3,-157.08
CA-2020-100451,2020-12-21,2020-12-23,Standard Class,CUST-8446,Sara Lopez,Home Office,Peru,Arequipa,,95597,East,PROD-5616,Office Supplies,Labels,Labels 630,398.83,9,0.21,-44.91
CA-2024-100452,2024-10-22,2024-10-23,Same Day,CUST-2244,David Charry,Consumer,Spain,Madrid,,87198,Central,PROD-7766,Furniture,Chairs,Chairs 183,1222.71,2,0.15,171.21
CA-2024-100453,2024-03-17,2024-03-18,Same Day,CUST-7236,Sara Lopez,Corporate,Argentina,Buenos Aires,,12431,South,PROD-2344,Technology,Accessories,Accessories 324,2938.76,3,0.12,713.2
CA-2019-100454,2019-07-25,2019-07-26,First Class,CUST-1010,Carlos Ramirez,Consumer,Brazil,São Paulo,,19230,West,PROD-7330,Furniture,Furnishings,Furnishings 726,447.17,1,0.07,156.02
CA-2021-100455,2021-10-17,2021-10-20,Same Day,CUST-8598,Carlos Ramirez,Corporate,Peru,Cusco,,54135,North,PROD-5838,Furniture,Furnishings,Furnishings 753,6448.47,9,0.1,347.46
CA-2020-100456,2020-05-12,2020-05-18,Same Day,CUST-7811,Luisa Morales,Corporate,Mexico,Monterrey,,57734,South,PROD-2181,Furniture,Tables,Tables 549,3035.17,5,0.24,-522.5
CA-2024-100457,2024-02-13,2024-02-20,Same Day,CUST-6931,Carlos Ramirez,Home Office,Chile,Concepción,,23746,West,PROD-5053,Furniture,Tables,Tables 920,908.31,3,0.19,194.29
CA-2020-100458,2020-06-30,2020-07-05,First Class,CUST-7229,Carlos Ramirez,Corporate,Brazil,Rio de Janeiro,,89646,West,PROD-1364,Office Supplies,Labels,Labels 777,15.78,1,0.13,4.02
CA-2024-100459,2024-03-18,2024-03-20,Same Day,CUST-1773,David Charry,Home Office,Colombia,Cali,,75888,North,PROD-5460,Furniture,Tables,Tables 981,2049.95,7,0.52,-1314.65
CA-2024-100460,2024-12-15,2024-12-22,First Class,CUST-8012,Manuela Granados,Home Office,United States,New York,,68905,West,PROD-1865,Furniture,Furnishings,Furnishings 934,1921.15,4,0.13,112.01
CA-2022-100461,2022-07-23,2022-07-25,Second Class,CUST-9978,Juan Perez,Home Office,Peru,Arequipa,,36745,East,PROD-1148,Technology,Copiers,Copiers 731,1683.51,2,0.03,180.41
CA-2023-100462,2023-12-18,2023-12-21,Standard Class,CUST-5218,Manuela Granados,Consumer,United States,Austin,,21672,West,PROD-5803,Furniture,Chairs,Chairs 330,448.89,3,0.02,155.55
CA-2024-100463,2024-08-29,2024-08-31,Second Class,CUST-1870,David Charry,Consumer,Mexico,Guadalajara,,39480,North,PROD-4574,Furniture,Bookcases,Bookcases 708,1261.56,3,0.17,269.15
CA-2023-100464,2023-10-14,2023-10-15,First Class,CUST-5893,Juan Perez,Corporate,Peru,Cusco,,97238,West,PROD-1886,Technology,Machines,Machines 735,5241.25,5,0.08,226.76
CA-2024-100465,2024-01-01,2024-01-06,Same Day,CUST-5298,Alejandro Robles,Home Office,Chile,Valparaíso,,55382,East,PROD-1324,Furniture,Tables,Tables 825,939.52,3,0.12,103.03
CA-2020-100466,2020-10-13,2020-10-17,Same Day,CUST-4081,Luisa Morales,Corporate,Chile,Santiago,,77643,Central,PROD-6448,Office Supplies,Art,Art 187,217.35,9,0.12,27.54
CA-2024-100467,2024-04-28,2024-04-30,Second Class,CUST-2690,Manuela Granados,Corporate,Colombia,Cali,,45774,South,PROD-9282,Furniture,Furnishings,Furnishings 167,3238.41,9,0.31,-326.56
CA-2024-100468,2024-01-18,2024-01-25,Standard Class,CUST-3670,Luisa Morales,Home Office,Argentina,Buenos Aires,,34714,North,PROD-9431,Technology,Phones,Phones 533,870.18,1,0.21,192.6
CA-2021-100469,2021-11-27,2021-11-28,First Class,CUST-5537,Luisa Morales,Consumer,United States,New York,,62137,West,PROD-3335,Technology,Copiers,Copiers 226,2273.71,6,0.11,399.32
CA-2021-100470,2021-10-09,2021-10-13,Second Class,CUST-1432,Juan Perez,Corporate,Mexico,Monterrey,,81947,West,PROD-5151,Furniture,Furnishings,Furnishings 577,976.99,2,0.12,1.89
CA-2022-100471,2022-02-09,2022-02-14,Standard Class,CUST-5529,Luisa Morales,Home Office,Chile,Valparaíso,,44743,North,PROD-6121,Furniture,Furnishings,Furnishings 841,3167.43,5,0.18,445.32
CA-2024-100472,2024-11-05,2024-11-09,Same Day,CUST-5512,Luisa Morales,Corporate,Canada,Montreal,,26630,East,PROD-5943,Furniture,Furnishings,Furnishings 139,358.64,1,0.08,11.67
CA-2024-100473,2024-06-07,2024-06-08,Second Class,CUST-4644,Carlos Ramirez,Home Office,Spain,Barcelona,,20778,Central,PROD-8773,Technology,Copiers,Copiers 819,361.71,4,0.05,72.49
CA-2021-100474,2021-09-06,2021-09-12,Second Class,CUST-8939,Luisa Morales,Home Office,Canada,Vancouver,,83374,North,PROD-7963,Office Supplies,Storage,Storage 759,258.12,6,0.04,54.97
CA-2022-100475,2022-01-29,2022-02-04,First Class,CUST-3162,Sara Lopez,Home Office,Colombia,Bogotá,,11359,North,PROD-8714,Furniture,Furnishings,Furnishings 644,1417.44,4,0.03,230.89
CA-2023-100476,2023-12-07,2023-12-11,First Class,CUST-9080,Luisa Morales,Home Office,Argentina,Buenos Aires,,23908,Central,PROD-7823,Office Supplies,Storage,Storage 166,193.65,5,0.16,-3.43
CA-2019-100477,2019-11-14,2019-11-17,Standard Class,CUST-3022,Luisa Morales,Consumer,United States,Los Angeles,,72451,West,PROD-7338,Technology,Accessories,Accessories 670,7917.26,9,0.19,1697.93
CA-2022-100478,2022-03-16,2022-03-23,Same Day,CUST-8690,Luisa Morales,Consumer,Spain,Valencia,,55439,Central,PROD-2440,Office Supplies,Envelopes,Envelopes 766,102.5,3,0.18,16.9
CA-2021-100479,2021-08-18,2021-08-25,Second Class,CUST-3181,Carlos Ramirez,Consumer,Chile,Santiago,,89409,Central,PROD-4888,Technology,Phones,Phones 841,6735.13,7,0.02,766.22
CA-2022-100480,2022-01-17,2022-01-21,Second Class,CUST-9848,Manuela Granados,Consumer,Spain,Barcelona,,16083,North,PROD-3982,Furniture,Chairs,Chairs 90,542.61,1,0.06,165.84
CA-2022-100481,2022-10-07,2022-10-09,Second Class,CUST-5927,Alejandro Robles,Home Office,Mexico,Guadalajara,,24260,West,PROD-4022,Office Supplies,Envelopes,Envelopes 837,176.61,7,0.21,34.69
CA-2022-100482,2022-08-02,2022-08-04,Standard Class,CUST-1500,Juan Perez,Home Office,Mexico,CDMX,,37115,East,PROD-3233,Technology,Phones,Phones 479,424.23,4,0.36,-64.98
CA-2019-100483,2019-11-27,2019-12-04,Second Class,CUST-2754,Luisa Morales,Corporate,Mexico,Monterrey,,14482,West,PROD-3464,Furniture,Bookcases,Bookcases 918,653.09,1,0.1,188.48
CA-2020-100484,2020-07-20,2020-07-27,Standard Class,CUST-3588,Maria Garcia,Consumer,Colombia,Medellín,,62672,Central,PROD-2782,Technology,Machines,Machines 828,4415.44,7,0.21,49.18
CA-2020-100485,2020-09-09,2020-09-15,Second Class,CUST-5150,David Charry,Home Office,Spain,Madrid,,21936,Central,PROD-2446,Furniture,Bookcases,Bookcases 417,736.13,4,0.24,43.53
CA-2021-100486,2021-08-05,2021-08-08,First Class,CUST-2410,Maria Garcia,Consumer,Canada,Vancouver,,63811,East,PROD-4770,Office Supplies,Art,Art 882,183.77,5,0.3,-42.39
CA-2023-100487,2023-04-18,2023-04-19,Standard Class,CUST-3750,Carlos Ramirez,Corporate,Colombia,Cali,,16806,West,PROD-9661,Furniture,Bookcases,Bookcases 493,939.66,2,0.22,-102.55
CA-2020-100488,2020-09-17,2020-09-19,Standard Class,CUST-5729,Manuela Granados,Consumer,Peru,Lima,,94739,West,PROD-8961,Furniture,Chairs,Chairs 897,307.78,2,0.34,-82.87
CA-2021-100489,2021-05-26,2021-06-02,First Class,CUST-3690,Juan Perez,Corporate,Peru,Cusco,,56728,East,PROD-5091,Furniture,Chairs,Chairs 115,1655.84,7,0.25,-190.08
CA-2019-100490,2019-09-21,2019-09-27,Same Day,CUST-8188,David Charry,Corporate,Colombia,Bogotá,,25150,North,PROD-6778,Technology,Phones,Phones 601,2729.69,3,0.05,771.0
CA-2023-100491,2023-08-27,2023-09-01,Same Day,CUST-5370,Alejandro Robles,Home Office,Canada,Montreal,,95481,Central,PROD-2773,Office Supplies,Paper,Paper 20,283.16,6,0.07,82.95
CA-2023-100492,2023-07-28,2023-08-03,Standard Class,CUST-7883,Sara Lopez,Consumer,Canada,Montreal,,27118,West,PROD-9127,Technology,Copiers,Copiers 264,6388.61,9,0.25,232.73
CA-2022-100493,2022-09-17,2022-09-19,Same Day,CUST-4872,David Charry,Home Office,Colombia,Medellín,,51340,West,PROD-2054,Furniture,Bookcases,Bookcases 951,1433.17,5,0.29,153.37
CA-2024-100494,2024-03-23,2024-03-25,Same Day,CUST-7780,Juan Perez,Corporate,Mexico,CDMX,,92016,West,PROD-9015,Furniture,Tables,Tables 59,4020.94,8,0.26,395.94
CA-2023-100495,2023-08-31,2023-09-06,Standard Class,CUST-5299,Manuela Granados,Corporate,Brazil,Rio de Janeiro,,66911,North,PROD-9118,Office Supplies,Storage,Storage 517,4.05,3,0.35,-0.66
CA-2019-100496,2019-09-13,2019-09-14,Second Class,CUST-1689,Manuela Granados,Home Office,Mexico,CDMX,,64816,West,PROD-8028,Office Supplies,Envelopes,Envelopes 95,100.47,2,0.06,30.69
CA-2021-100497,2021-04-27,2021-05-01,Second Class,CUST-4231,Sara Lopez,Consumer,Peru,Cusco,,50954,North,PROD-3597,Office Supplies,Paper,Paper 662,85.95,2,0.16,-2.71
CA-2023-100498,2023-09-17,2023-09-19,First Class,CUST-6559,Carlos Ramirez,Consumer,Canada,Vancouver,,30968,East,PROD-4563,Furniture,Chairs,Chairs 393,1986.29,4,0.08,249.77
CA-2023-100499,2023-05-15,2023-05-21,Standard Class,CUST-2589,Alejandro Robles,Corporate,Colombia,Bogotá,,87583,South,PROD-3520,Technology,Machines,Machines 845,905.61,2,0.26,150.65
CA-2019-100500,2019-03-22,2019-03-29,Same Day,CUST-9055,Maria Garcia,Consumer,Colombia,Cali,,37818,South,PROD-5218,Furniture,Furnishings,Furnishings 342,2919.34,9,0.18,151.15
CA-2023-100501,2023-04-08,2023-04-14,Standard Class,CUST-7212,Maria Garcia,Corporate,Colombia,Cali,,87061,Central,PROD-5637,Office Supplies,Art,Art 585,332.64,8,0.09,45.17
CA-2024-100502,2024-05-07,2024-05-10,Standard Class,CUST-1209,Luisa Morales,Consumer,United States,Chicago,,29977,East,PROD-6539,Furniture,Furnishings,Furnishings 154,794.44,9,0.14,-29.83
CA-2019-100503,2019-01-25,2019-01-29,Same Day,CUST-1358,David Charry,Consumer,Chile,Santiago,,60624,Central,PROD-1849,Technology,Accessories,Accessories 331,98.08,1,0.12,28.08
CA-2022-100504,2022-12-11,2022-12-16,Standard Class,CUST-2100,Luisa Morales,Consumer,Argentina,Rosario,,40285,South,PROD-9864,Furniture,Furnishings,Furnishings 517,1375.13,9,0.16,262.92
CA-2022-100505,2022-05-08,2022-05-09,First Class,CUST-1502,Carlos Ramirez,Consumer,Argentina,Rosario,,83545,East,PROD-4885,Furniture,Tables,Tables 822,2045.07,7,0.13,611.1
CA-2023-100506,2023-05-17,2023-05-22,Standard Class,CUST-4951,Alejandro Robles,Home Office,Mexico,Monterrey,,57655,West,PROD-6084,Office Supplies,Storage,Storage 450,141.79,5,0.33,7.85
CA-2023-100507,2023-09-13,2023-09-17,Same Day,CUST-3383,Luisa Morales,Home Office,Spain,Madrid,,23882,South,PROD-6876,Technology,Machines,Machines 469,5865.87,6,0.13,181.76
CA-2021-100508,2021-06-22,2021-06-26,Second Class,CUST-5888,Carlos Ramirez,Corporate,Peru,Lima,,11212,West,PROD-5979,Technology,Phones,Phones 492,1786.36,3,0.2,45.04
CA-2024-100509,2024-06-22,2024-06-26,Standard Class,CUST-6137,Alejandro Robles,Consumer,Chile,Valparaíso,,43359,East,PROD-6189,Technology,Phones,Phones 338,832.72,2,0.26,-68.53
CA-2021-100510,2021-06-17,2021-06-22,Same Day,CUST-5182,Luisa Morales,Home Office,Brazil,São Paulo,,39717,South,PROD-7973,Technology,Phones,Phones 438,6866.32,8,0.18,214.28
CA-2022-100511,2022-01-22,2022-01-29,Same Day,CUST-9007,Alejandro Robles,Consumer,Argentina,Buenos Aires,,51787,Central,PROD-1227,Technology,Machines,Machines 281,279.71,1,0.11,3.21
CA-2023-100512,2023-11-21,2023-11-25,Second Class,CUST-4305,Juan Perez,Corporate,Chile,Concepción,,93251,West,PROD-2538,Office Supplies,Paper,Paper 859,145.02,8,0.28,-33.51
CA-2024-100513,2024-06-12,2024-06-18,Standard Class,CUST-1797,Maria Garcia,Home Office,Canada,Montreal,,59306,Central,PROD-9209,Technology,Phones,Phones 44,1334.76,9,0.38,-421.61
CA-2019-100514,2019-04-29,2019-05-04,Second Class,CUST-3015,Maria Garcia,Consumer,Argentina,Córdoba,,14833,South,PROD-7673,Technology,Phones,Phones 913,1772.21,3,0.22,-16.61
CA-2023-100515,2023-05-12,2023-05-16,First Class,CUST-7739,David Charry,Consumer,Spain,Valencia,,27573,West,PROD-8902,Technology,Accessories,Accessories 900,6507.6,7,0.1,1290.21
CA-2022-100516,2022-10-08,2022-10-14,First Class,CUST-5023,Sara Lopez,Consumer,Spain,Madrid,,82959,South,PROD-1716,Technology,Accessories,Accessories 896,3583.46,5,0.04,851.62
CA-2023-100517,2023-07-15,2023-07-22,First Class,CUST-1233,Manuela Granados,Corporate,Brazil,Brasília,,52215,South,PROD-2391,Office Supplies,Storage,Storage 695,9.79,3,0.17,0.9
